Time,X(CH1),
Second,Volt,
3.6075100e-01,9.36000e-01,
3.6082426e-01,9.36000e-01,
3.6089751e-01,9.28000e-01,
3.6097077e-01,9.36000e-01,
3.6104402e-01,9.36000e-01,
3.6111727e-01,9.36000e-01,
3.6119053e-01,9.36000e-01,
3.6126378e-01,9.28000e-01,
3.6133704e-01,9.36000e-01,
3.6141029e-01,9.36000e-01,
3.6148354e-01,9.28000e-01,
3.6155680e-01,9.36000e-01,
3.6163005e-01,9.28000e-01,
3.6170331e-01,9.36000e-01,
3.6177656e-01,9.36000e-01,
3.6184981e-01,9.36000e-01,
3.6192307e-01,9.36000e-01,
3.6199632e-01,9.36000e-01,
3.6206958e-01,9.36000e-01,
3.6214283e-01,9.44000e-01,
3.6221609e-01,9.36000e-01,
3.6228934e-01,9.36000e-01,
3.6236259e-01,9.36000e-01,
3.6243585e-01,9.36000e-01,
3.6250910e-01,9.28000e-01,
3.6258236e-01,9.36000e-01,
3.6265561e-01,9.44000e-01,
3.6272886e-01,9.36000e-01,
3.6280212e-01,9.28000e-01,
3.6287537e-01,9.44000e-01,
3.6294863e-01,9.36000e-01,
3.6302188e-01,9.36000e-01,
3.6309513e-01,9.36000e-01,
3.6316839e-01,9.44000e-01,
3.6324164e-01,9.36000e-01,
3.6331490e-01,9.36000e-01,
3.6338815e-01,9.36000e-01,
3.6346141e-01,9.36000e-01,
3.6353466e-01,9.44000e-01,
3.6360791e-01,9.36000e-01,
3.6368117e-01,9.36000e-01,
3.6375442e-01,9.44000e-01,
3.6382768e-01,9.36000e-01,
3.6390093e-01,9.28000e-01,
3.6397418e-01,9.36000e-01,
3.6404744e-01,9.44000e-01,
3.6412069e-01,9.44000e-01,
3.6419395e-01,9.36000e-01,
3.6426720e-01,9.36000e-01,
3.6434045e-01,9.36000e-01,
3.6441371e-01,9.36000e-01,
3.6448696e-01,9.28000e-01,
3.6456022e-01,9.44000e-01,
3.6463347e-01,9.36000e-01,
3.6470672e-01,9.36000e-01,
3.6477998e-01,9.44000e-01,
3.6485323e-01,9.28000e-01,
3.6492649e-01,9.28000e-01,
3.6499974e-01,9.36000e-01,
3.6507300e-01,9.44000e-01,
3.6514625e-01,9.44000e-01,
3.6521950e-01,9.36000e-01,
3.6529276e-01,9.44000e-01,
3.6536601e-01,9.44000e-01,
3.6543927e-01,9.28000e-01,
3.6551252e-01,9.36000e-01,
3.6558577e-01,9.44000e-01,
3.6565903e-01,9.28000e-01,
3.6573228e-01,9.28000e-01,
3.6580554e-01,9.44000e-01,
3.6587879e-01,9.36000e-01,
3.6595204e-01,9.36000e-01,
3.6602530e-01,9.44000e-01,
3.6609855e-01,9.36000e-01,
3.6617181e-01,9.44000e-01,
3.6624506e-01,9.36000e-01,
3.6631832e-01,9.44000e-01,
3.6639157e-01,9.44000e-01,
3.6646482e-01,9.36000e-01,
3.6653808e-01,9.36000e-01,
3.6661133e-01,9.36000e-01,
3.6668459e-01,9.28000e-01,
3.6675784e-01,9.36000e-01,
3.6683109e-01,9.36000e-01,
3.6690435e-01,9.44000e-01,
3.6697760e-01,9.44000e-01,
3.6705086e-01,9.28000e-01,
3.6712411e-01,9.36000e-01,
3.6719736e-01,9.44000e-01,
3.6727062e-01,9.44000e-01,
3.6734387e-01,9.28000e-01,
3.6741713e-01,9.36000e-01,
3.6749038e-01,9.36000e-01,
3.6756364e-01,9.44000e-01,
3.6763689e-01,9.36000e-01,
3.6771014e-01,9.36000e-01,
3.6778340e-01,9.28000e-01,
3.6785665e-01,9.44000e-01,
3.6792991e-01,9.44000e-01,
3.6800316e-01,9.36000e-01,
3.6807641e-01,9.44000e-01,
3.6814967e-01,9.36000e-01,
3.6822292e-01,9.36000e-01,
3.6829618e-01,9.36000e-01,
3.6836943e-01,9.36000e-01,
3.6844268e-01,9.44000e-01,
3.6851594e-01,9.44000e-01,
3.6858919e-01,9.44000e-01,
3.6866245e-01,9.44000e-01,
3.6873570e-01,9.44000e-01,
3.6880895e-01,9.36000e-01,
3.6888221e-01,9.44000e-01,
3.6895546e-01,9.44000e-01,
3.6902872e-01,9.44000e-01,
3.6910197e-01,9.28000e-01,
3.6917523e-01,9.44000e-01,
3.6924848e-01,9.36000e-01,
3.6932173e-01,9.44000e-01,
3.6939499e-01,9.36000e-01,
3.6946824e-01,9.36000e-01,
3.6954150e-01,9.36000e-01,
3.6961475e-01,9.44000e-01,
3.6968800e-01,9.44000e-01,
3.6976126e-01,9.44000e-01,
3.6983451e-01,9.28000e-01,
3.6990777e-01,9.36000e-01,
3.6998102e-01,9.44000e-01,
3.7005427e-01,9.36000e-01,
3.7012753e-01,9.36000e-01,
3.7020078e-01,9.36000e-01,
3.7027404e-01,9.36000e-01,
3.7034729e-01,9.44000e-01,
3.7042055e-01,9.44000e-01,
3.7049380e-01,9.36000e-01,
3.7056705e-01,9.44000e-01,
3.7064031e-01,9.44000e-01,
3.7071356e-01,9.36000e-01,
3.7078682e-01,9.44000e-01,
3.7086007e-01,9.36000e-01,
3.7093332e-01,9.44000e-01,
3.7100658e-01,9.36000e-01,
3.7107983e-01,9.52000e-01,
3.7115309e-01,9.44000e-01,
3.7122634e-01,9.36000e-01,
3.7129959e-01,9.36000e-01,
3.7137285e-01,9.36000e-01,
3.7144610e-01,9.44000e-01,
3.7151936e-01,9.44000e-01,
3.7159261e-01,9.44000e-01,
3.7166587e-01,9.44000e-01,
3.7173912e-01,9.44000e-01,
3.7181237e-01,9.36000e-01,
3.7188563e-01,9.44000e-01,
3.7195888e-01,9.44000e-01,
3.7203214e-01,9.44000e-01,
3.7210539e-01,9.36000e-01,
3.7217864e-01,9.36000e-01,
3.7225190e-01,9.36000e-01,
3.7232515e-01,9.44000e-01,
3.7239841e-01,9.28000e-01,
3.7247166e-01,9.44000e-01,
3.7254491e-01,9.28000e-01,
3.7261817e-01,9.44000e-01,
3.7269142e-01,9.36000e-01,
3.7276468e-01,9.44000e-01,
3.7283793e-01,9.36000e-01,
3.7291119e-01,9.44000e-01,
3.7298444e-01,9.44000e-01,
3.7305769e-01,9.44000e-01,
3.7313095e-01,9.44000e-01,
3.7320420e-01,9.36000e-01,
3.7327746e-01,9.36000e-01,
3.7335071e-01,9.36000e-01,
3.7342396e-01,9.44000e-01,
3.7349722e-01,9.44000e-01,
3.7357047e-01,9.52000e-01,
3.7364373e-01,9.36000e-01,
3.7371698e-01,9.44000e-01,
3.7379023e-01,9.44000e-01,
3.7386349e-01,9.44000e-01,
3.7393674e-01,9.36000e-01,
3.7401000e-01,9.44000e-01,
3.7408325e-01,9.36000e-01,
3.7415650e-01,9.36000e-01,
3.7422976e-01,9.44000e-01,
3.7430301e-01,9.44000e-01,
3.7437627e-01,9.44000e-01,
3.7444952e-01,9.36000e-01,
3.7452278e-01,9.44000e-01,
3.7459603e-01,9.44000e-01,
3.7466928e-01,9.36000e-01,
3.7474254e-01,9.44000e-01,
3.7481579e-01,9.36000e-01,
3.7488905e-01,9.36000e-01,
3.7496230e-01,9.44000e-01,
3.7503555e-01,9.44000e-01,
3.7510881e-01,9.44000e-01,
3.7518206e-01,9.44000e-01,
3.7525532e-01,9.44000e-01,
3.7532857e-01,9.36000e-01,
3.7540182e-01,9.44000e-01,
3.7547508e-01,9.44000e-01,
3.7554833e-01,9.36000e-01,
3.7562159e-01,9.52000e-01,
3.7569484e-01,9.36000e-01,
3.7576810e-01,9.44000e-01,
3.7584135e-01,9.44000e-01,
3.7591460e-01,9.44000e-01,
3.7598786e-01,9.44000e-01,
3.7606111e-01,9.44000e-01,
3.7613437e-01,9.52000e-01,
3.7620762e-01,9.44000e-01,
3.7628087e-01,9.36000e-01,
3.7635413e-01,9.44000e-01,
3.7642738e-01,9.44000e-01,
3.7650064e-01,9.44000e-01,
3.7657389e-01,9.36000e-01,
3.7664714e-01,9.44000e-01,
3.7672040e-01,9.44000e-01,
3.7679365e-01,9.44000e-01,
3.7686691e-01,9.44000e-01,
3.7694016e-01,9.44000e-01,
3.7701342e-01,9.36000e-01,
3.7708667e-01,9.44000e-01,
3.7715992e-01,9.44000e-01,
3.7723318e-01,9.44000e-01,
3.7730643e-01,9.44000e-01,
3.7737969e-01,9.36000e-01,
3.7745294e-01,9.44000e-01,
3.7752619e-01,9.44000e-01,
3.7759945e-01,9.44000e-01,
3.7767270e-01,9.44000e-01,
3.7774596e-01,9.44000e-01,
3.7781921e-01,9.44000e-01,
3.7789246e-01,9.44000e-01,
3.7796572e-01,9.36000e-01,
3.7803897e-01,9.36000e-01,
3.7811223e-01,9.44000e-01,
3.7818548e-01,9.52000e-01,
3.7825873e-01,9.52000e-01,
3.7833199e-01,9.44000e-01,
3.7840524e-01,9.44000e-01,
3.7847850e-01,9.36000e-01,
3.7855175e-01,9.44000e-01,
3.7862501e-01,9.44000e-01,
3.7869826e-01,9.44000e-01,
3.7877151e-01,9.44000e-01,
3.7884477e-01,9.44000e-01,
3.7891802e-01,9.44000e-01,
3.7899128e-01,9.44000e-01,
3.7906453e-01,9.44000e-01,
3.7913778e-01,9.44000e-01,
3.7921104e-01,9.44000e-01,
3.7928429e-01,9.44000e-01,
3.7935755e-01,9.44000e-01,
3.7943080e-01,9.44000e-01,
3.7950405e-01,9.44000e-01,
3.7957731e-01,9.36000e-01,
3.7965056e-01,9.36000e-01,
3.7972382e-01,9.44000e-01,
3.7979707e-01,9.44000e-01,
3.7987033e-01,9.44000e-01,
3.7994358e-01,9.44000e-01,
3.8001683e-01,9.44000e-01,
3.8009009e-01,9.44000e-01,
3.8016334e-01,9.44000e-01,
3.8023660e-01,9.44000e-01,
3.8030985e-01,9.44000e-01,
3.8038310e-01,9.44000e-01,
3.8045636e-01,9.44000e-01,
3.8052961e-01,9.44000e-01,
3.8060287e-01,9.36000e-01,
3.8067612e-01,9.44000e-01,
3.8074937e-01,9.44000e-01,
3.8082263e-01,9.44000e-01,
3.8089588e-01,9.36000e-01,
3.8096914e-01,9.44000e-01,
3.8104239e-01,9.52000e-01,
3.8111565e-01,9.44000e-01,
3.8118890e-01,9.52000e-01,
3.8126215e-01,9.44000e-01,
3.8133541e-01,9.44000e-01,
3.8140866e-01,9.44000e-01,
3.8148192e-01,9.44000e-01,
3.8155517e-01,9.36000e-01,
3.8162842e-01,9.36000e-01,
3.8170168e-01,9.44000e-01,
3.8177493e-01,9.36000e-01,
3.8184819e-01,9.36000e-01,
3.8192144e-01,9.44000e-01,
3.8199469e-01,9.44000e-01,
3.8206795e-01,9.44000e-01,
3.8214120e-01,9.36000e-01,
3.8221446e-01,9.36000e-01,
3.8228771e-01,9.52000e-01,
3.8236097e-01,9.52000e-01,
3.8243422e-01,9.44000e-01,
3.8250747e-01,9.44000e-01,
3.8258073e-01,9.52000e-01,
3.8265398e-01,9.36000e-01,
3.8272724e-01,9.44000e-01,
3.8280049e-01,9.36000e-01,
3.8287374e-01,9.36000e-01,
3.8294700e-01,9.44000e-01,
3.8302025e-01,9.44000e-01,
3.8309351e-01,9.44000e-01,
3.8316676e-01,9.44000e-01,
3.8324001e-01,9.44000e-01,
3.8331327e-01,9.44000e-01,
3.8338652e-01,9.44000e-01,
3.8345978e-01,9.44000e-01,
3.8353303e-01,9.52000e-01,
3.8360628e-01,9.44000e-01,
3.8367954e-01,9.36000e-01,
3.8375279e-01,9.44000e-01,
3.8382605e-01,9.44000e-01,
3.8389930e-01,9.52000e-01,
3.8397256e-01,9.44000e-01,
3.8404581e-01,9.52000e-01,
3.8411906e-01,9.36000e-01,
3.8419232e-01,9.44000e-01,
3.8426557e-01,9.44000e-01,
3.8433883e-01,9.44000e-01,
3.8441208e-01,9.52000e-01,
3.8448533e-01,9.44000e-01,
3.8455859e-01,9.44000e-01,
3.8463184e-01,9.44000e-01,
3.8470510e-01,9.52000e-01,
3.8477835e-01,9.44000e-01,
3.8485160e-01,9.44000e-01,
3.8492486e-01,9.44000e-01,
3.8499811e-01,9.44000e-01,
3.8507137e-01,9.44000e-01,
3.8514462e-01,9.36000e-01,
3.8521788e-01,9.52000e-01,
3.8529113e-01,9.44000e-01,
3.8536438e-01,9.44000e-01,
3.8543764e-01,9.44000e-01,
3.8551089e-01,9.52000e-01,
3.8558415e-01,9.52000e-01,
3.8565740e-01,9.44000e-01,
3.8573065e-01,9.44000e-01,
3.8580391e-01,9.44000e-01,
3.8587716e-01,9.44000e-01,
3.8595042e-01,9.44000e-01,
3.8602367e-01,9.36000e-01,
3.8609692e-01,9.44000e-01,
3.8617018e-01,9.44000e-01,
3.8624343e-01,9.44000e-01,
3.8631669e-01,9.44000e-01,
3.8638994e-01,9.44000e-01,
3.8646320e-01,9.52000e-01,
3.8653645e-01,9.44000e-01,
3.8660970e-01,9.44000e-01,
3.8668296e-01,9.44000e-01,
3.8675621e-01,9.52000e-01,
3.8682947e-01,9.44000e-01,
3.8690272e-01,9.44000e-01,
3.8697597e-01,9.44000e-01,
3.8704923e-01,9.44000e-01,
3.8712248e-01,9.44000e-01,
3.8719574e-01,9.44000e-01,
3.8726899e-01,9.52000e-01,
3.8734224e-01,9.44000e-01,
3.8741550e-01,9.52000e-01,
3.8748875e-01,9.44000e-01,
3.8756201e-01,9.52000e-01,
3.8763526e-01,9.52000e-01,
3.8770851e-01,9.52000e-01,
3.8778177e-01,9.52000e-01,
3.8785502e-01,9.52000e-01,
3.8792828e-01,9.52000e-01,
3.8800153e-01,9.36000e-01,
3.8807479e-01,9.44000e-01,
3.8814804e-01,9.44000e-01,
3.8822129e-01,9.52000e-01,
3.8829455e-01,9.52000e-01,
3.8836780e-01,9.52000e-01,
3.8844106e-01,9.52000e-01,
3.8851431e-01,9.44000e-01,
3.8858756e-01,9.52000e-01,
3.8866082e-01,9.44000e-01,
3.8873407e-01,9.44000e-01,
3.8880733e-01,9.44000e-01,
3.8888058e-01,9.44000e-01,
3.8895383e-01,9.44000e-01,
3.8902709e-01,9.44000e-01,
3.8910034e-01,9.52000e-01,
3.8917360e-01,9.44000e-01,
3.8924685e-01,9.52000e-01,
3.8932011e-01,9.52000e-01,
3.8939336e-01,9.44000e-01,
3.8946661e-01,9.44000e-01,
3.8953987e-01,9.44000e-01,
3.8961312e-01,9.44000e-01,
3.8968638e-01,9.44000e-01,
3.8975963e-01,9.44000e-01,
3.8983288e-01,9.44000e-01,
3.8990614e-01,9.44000e-01,
3.8997939e-01,9.44000e-01,
3.9005265e-01,9.52000e-01,
3.9012590e-01,9.44000e-01,
3.9019915e-01,9.44000e-01,
3.9027241e-01,9.44000e-01,
3.9034566e-01,9.52000e-01,
3.9041892e-01,9.44000e-01,
3.9049217e-01,9.52000e-01,
3.9056543e-01,9.52000e-01,
3.9063868e-01,9.52000e-01,
3.9071193e-01,9.52000e-01,
3.9078519e-01,9.44000e-01,
3.9085844e-01,9.52000e-01,
3.9093170e-01,9.44000e-01,
3.9100495e-01,9.52000e-01,
3.9107820e-01,9.44000e-01,
3.9115146e-01,9.52000e-01,
3.9122471e-01,9.44000e-01,
3.9129797e-01,9.44000e-01,
3.9137122e-01,9.44000e-01,
3.9144447e-01,9.52000e-01,
3.9151773e-01,9.52000e-01,
3.9159098e-01,9.44000e-01,
3.9166424e-01,9.52000e-01,
3.9173749e-01,9.52000e-01,
3.9181075e-01,9.44000e-01,
3.9188400e-01,9.52000e-01,
3.9195725e-01,9.44000e-01,
3.9203051e-01,9.44000e-01,
3.9210376e-01,9.52000e-01,
3.9217702e-01,9.44000e-01,
3.9225027e-01,9.52000e-01,
3.9232352e-01,9.52000e-01,
3.9239678e-01,9.44000e-01,
3.9247003e-01,9.44000e-01,
3.9254329e-01,9.44000e-01,
3.9261654e-01,9.52000e-01,
3.9268979e-01,9.44000e-01,
3.9276305e-01,9.44000e-01,
3.9283630e-01,9.52000e-01,
3.9290956e-01,9.52000e-01,
3.9298281e-01,9.44000e-01,
3.9305606e-01,9.44000e-01,
3.9312932e-01,9.52000e-01,
3.9320257e-01,9.52000e-01,
3.9327583e-01,9.52000e-01,
3.9334908e-01,9.52000e-01,
3.9342234e-01,9.44000e-01,
3.9349559e-01,9.36000e-01,
3.9356884e-01,9.44000e-01,
3.9364210e-01,9.44000e-01,
3.9371535e-01,9.44000e-01,
3.9378861e-01,9.44000e-01,
3.9386186e-01,9.52000e-01,
3.9393511e-01,9.44000e-01,
3.9400837e-01,9.52000e-01,
3.9408162e-01,9.44000e-01,
3.9415488e-01,9.44000e-01,
3.9422813e-01,9.52000e-01,
3.9430138e-01,9.52000e-01,
3.9437464e-01,9.52000e-01,
3.9444789e-01,9.44000e-01,
3.9452115e-01,9.52000e-01,
3.9459440e-01,9.52000e-01,
3.9466766e-01,9.52000e-01,
3.9474091e-01,9.44000e-01,
3.9481416e-01,9.44000e-01,
3.9488742e-01,9.44000e-01,
3.9496067e-01,9.44000e-01,
3.9503393e-01,9.44000e-01,
3.9510718e-01,9.44000e-01,
3.9518043e-01,9.44000e-01,
3.9525369e-01,9.44000e-01,
3.9532694e-01,9.44000e-01,
3.9540020e-01,9.44000e-01,
3.9547345e-01,9.44000e-01,
3.9554670e-01,9.44000e-01,
3.9561996e-01,9.44000e-01,
3.9569321e-01,9.52000e-01,
3.9576647e-01,9.44000e-01,
3.9583972e-01,9.52000e-01,
3.9591298e-01,9.44000e-01,
3.9598623e-01,9.52000e-01,
3.9605948e-01,9.44000e-01,
3.9613274e-01,9.52000e-01,
3.9620599e-01,9.52000e-01,
3.9627925e-01,9.52000e-01,
3.9635250e-01,9.52000e-01,
3.9642575e-01,9.52000e-01,
3.9649901e-01,9.52000e-01,
3.9657226e-01,9.44000e-01,
3.9664552e-01,9.44000e-01,
3.9671877e-01,9.44000e-01,
3.9679202e-01,9.44000e-01,
3.9686528e-01,9.52000e-01,
3.9693853e-01,9.52000e-01,
3.9701179e-01,9.52000e-01,
3.9708504e-01,9.52000e-01,
3.9715829e-01,9.52000e-01,
3.9723155e-01,9.52000e-01,
3.9730480e-01,9.44000e-01,
3.9737806e-01,9.44000e-01,
3.9745131e-01,9.52000e-01,
3.9752457e-01,9.52000e-01,
3.9759782e-01,9.44000e-01,
3.9767107e-01,9.52000e-01,
3.9774433e-01,9.52000e-01,
3.9781758e-01,9.52000e-01,
3.9789084e-01,9.44000e-01,
3.9796409e-01,9.52000e-01,
3.9803734e-01,9.44000e-01,
3.9811060e-01,9.52000e-01,
3.9818385e-01,9.44000e-01,
3.9825711e-01,9.52000e-01,
3.9833036e-01,9.68000e-01,
3.9840361e-01,9.52000e-01,
3.9847687e-01,9.44000e-01,
3.9855012e-01,9.44000e-01,
3.9862338e-01,9.44000e-01,
3.9869663e-01,9.52000e-01,
3.9876989e-01,9.52000e-01,
3.9884314e-01,9.52000e-01,
3.9891639e-01,9.44000e-01,
3.9898965e-01,9.44000e-01,
3.9906290e-01,9.52000e-01,
3.9913616e-01,9.52000e-01,
3.9920941e-01,9.52000e-01,
3.9928266e-01,9.52000e-01,
3.9935592e-01,9.52000e-01,
3.9942917e-01,9.44000e-01,
3.9950243e-01,9.44000e-01,
3.9957568e-01,9.52000e-01,
3.9964893e-01,9.52000e-01,
3.9972219e-01,9.52000e-01,
3.9979544e-01,9.52000e-01,
3.9986870e-01,9.52000e-01,
3.9994195e-01,9.52000e-01,
4.0001521e-01,9.52000e-01,
4.0008846e-01,9.52000e-01,
4.0016171e-01,9.52000e-01,
4.0023497e-01,9.52000e-01,
4.0030822e-01,9.44000e-01,
4.0038148e-01,9.52000e-01,
4.0045473e-01,9.52000e-01,
4.0052798e-01,9.68000e-01,
4.0060124e-01,9.52000e-01,
4.0067449e-01,9.44000e-01,
4.0074775e-01,9.44000e-01,
4.0082100e-01,9.52000e-01,
4.0089425e-01,9.52000e-01,
4.0096751e-01,9.44000e-01,
4.0104076e-01,9.52000e-01,
4.0111402e-01,9.52000e-01,
4.0118727e-01,9.44000e-01,
4.0126052e-01,9.52000e-01,
4.0133378e-01,9.52000e-01,
4.0140703e-01,9.52000e-01,
4.0148029e-01,9.52000e-01,
4.0155354e-01,9.52000e-01,
4.0162680e-01,9.52000e-01,
4.0170005e-01,9.52000e-01,
4.0177330e-01,9.44000e-01,
4.0184656e-01,9.52000e-01,
4.0191981e-01,9.44000e-01,
4.0199307e-01,9.52000e-01,
4.0206632e-01,9.52000e-01,
4.0213957e-01,9.36000e-01,
4.0221283e-01,9.52000e-01,
4.0228608e-01,9.52000e-01,
4.0235934e-01,9.44000e-01,
4.0243259e-01,9.52000e-01,
4.0250584e-01,9.44000e-01,
4.0257910e-01,9.44000e-01,
4.0265235e-01,9.52000e-01,
4.0272561e-01,9.52000e-01,
4.0279886e-01,9.52000e-01,
4.0287212e-01,9.52000e-01,
4.0294537e-01,9.52000e-01,
4.0301862e-01,9.44000e-01,
4.0309188e-01,9.52000e-01,
4.0316513e-01,9.44000e-01,
4.0323839e-01,9.68000e-01,
4.0331164e-01,9.52000e-01,
4.0338489e-01,9.44000e-01,
4.0345815e-01,9.52000e-01,
4.0353140e-01,9.52000e-01,
4.0360466e-01,9.44000e-01,
4.0367791e-01,9.52000e-01,
4.0375116e-01,9.52000e-01,
4.0382442e-01,9.52000e-01,
4.0389767e-01,9.52000e-01,
4.0397093e-01,9.52000e-01,
4.0404418e-01,9.52000e-01,
4.0411744e-01,9.44000e-01,
4.0419069e-01,9.52000e-01,
4.0426394e-01,9.52000e-01,
4.0433720e-01,9.52000e-01,
4.0441045e-01,9.52000e-01,
4.0448371e-01,9.52000e-01,
4.0455696e-01,9.44000e-01,
4.0463021e-01,9.44000e-01,
4.0470347e-01,9.52000e-01,
4.0477672e-01,9.44000e-01,
4.0484998e-01,9.52000e-01,
4.0492323e-01,9.44000e-01,
4.0499648e-01,9.44000e-01,
4.0506974e-01,9.52000e-01,
4.0514299e-01,9.52000e-01,
4.0521625e-01,9.52000e-01,
4.0528950e-01,9.52000e-01,
4.0536276e-01,9.44000e-01,
4.0543601e-01,9.68000e-01,
4.0550926e-01,9.52000e-01,
4.0558252e-01,9.68000e-01,
4.0565577e-01,9.52000e-01,
4.0572903e-01,9.52000e-01,
4.0580228e-01,9.52000e-01,
4.0587553e-01,9.52000e-01,
4.0594879e-01,9.52000e-01,
4.0602204e-01,9.52000e-01,
4.0609530e-01,9.52000e-01,
4.0616855e-01,9.52000e-01,
4.0624180e-01,9.52000e-01,
4.0631506e-01,9.52000e-01,
4.0638831e-01,9.52000e-01,
4.0646157e-01,9.44000e-01,
4.0653482e-01,9.44000e-01,
4.0660807e-01,9.68000e-01,
4.0668133e-01,9.44000e-01,
4.0675458e-01,9.52000e-01,
4.0682784e-01,9.52000e-01,
4.0690109e-01,9.52000e-01,
4.0697435e-01,9.44000e-01,
4.0704760e-01,9.52000e-01,
4.0712085e-01,9.52000e-01,
4.0719411e-01,9.44000e-01,
4.0726736e-01,9.44000e-01,
4.0734062e-01,9.44000e-01,
4.0741387e-01,9.44000e-01,
4.0748712e-01,9.68000e-01,
4.0756038e-01,9.52000e-01,
4.0763363e-01,9.52000e-01,
4.0770689e-01,9.44000e-01,
4.0778014e-01,9.52000e-01,
4.0785339e-01,9.44000e-01,
4.0792665e-01,9.52000e-01,
4.0799990e-01,9.68000e-01,
4.0807316e-01,9.52000e-01,
4.0814641e-01,9.68000e-01,
4.0821967e-01,9.52000e-01,
4.0829292e-01,9.68000e-01,
4.0836617e-01,9.44000e-01,
4.0843943e-01,9.52000e-01,
4.0851268e-01,9.44000e-01,
4.0858594e-01,9.68000e-01,
4.0865919e-01,9.52000e-01,
4.0873244e-01,9.52000e-01,
4.0880570e-01,9.52000e-01,
4.0887895e-01,9.52000e-01,
4.0895221e-01,9.52000e-01,
4.0902546e-01,9.52000e-01,
4.0909871e-01,9.52000e-01,
4.0917197e-01,9.52000e-01,
4.0924522e-01,9.44000e-01,
4.0931848e-01,9.44000e-01,
4.0939173e-01,9.52000e-01,
4.0946499e-01,9.52000e-01,
4.0953824e-01,9.52000e-01,
4.0961149e-01,9.52000e-01,
4.0968475e-01,9.68000e-01,
4.0975800e-01,9.52000e-01,
4.0983126e-01,9.52000e-01,
4.0990451e-01,9.44000e-01,
4.0997776e-01,9.52000e-01,
4.1005102e-01,9.52000e-01,
4.1012427e-01,9.52000e-01,
4.1019753e-01,9.44000e-01,
4.1027078e-01,9.52000e-01,
4.1034403e-01,9.68000e-01,
4.1041729e-01,9.52000e-01,
4.1049054e-01,9.52000e-01,
4.1056380e-01,9.52000e-01,
4.1063705e-01,9.52000e-01,
4.1071030e-01,9.44000e-01,
4.1078356e-01,9.44000e-01,
4.1085681e-01,9.52000e-01,
4.1093007e-01,9.52000e-01,
4.1100332e-01,9.52000e-01,
4.1107658e-01,9.52000e-01,
4.1114983e-01,9.52000e-01,
4.1122308e-01,9.52000e-01,
4.1129634e-01,9.52000e-01,
4.1136959e-01,9.52000e-01,
4.1144285e-01,9.52000e-01,
4.1151610e-01,9.52000e-01,
4.1158935e-01,9.52000e-01,
4.1166261e-01,9.44000e-01,
4.1173586e-01,9.52000e-01,
4.1180912e-01,9.52000e-01,
4.1188237e-01,9.44000e-01,
4.1195562e-01,9.52000e-01,
4.1202888e-01,9.68000e-01,
4.1210213e-01,9.52000e-01,
4.1217539e-01,9.68000e-01,
4.1224864e-01,9.52000e-01,
4.1232190e-01,9.36000e-01,
4.1239515e-01,9.52000e-01,
4.1246840e-01,9.52000e-01,
4.1254166e-01,9.52000e-01,
4.1261491e-01,9.68000e-01,
4.1268817e-01,9.68000e-01,
4.1276142e-01,9.52000e-01,
4.1283467e-01,9.68000e-01,
4.1290793e-01,9.52000e-01,
4.1298118e-01,9.52000e-01,
4.1305444e-01,9.52000e-01,
4.1312769e-01,9.44000e-01,
4.1320094e-01,9.52000e-01,
4.1327420e-01,9.68000e-01,
4.1334745e-01,9.52000e-01,
4.1342071e-01,9.44000e-01,
4.1349396e-01,9.52000e-01,
4.1356722e-01,9.52000e-01,
4.1364047e-01,9.52000e-01,
4.1371372e-01,9.68000e-01,
4.1378698e-01,9.52000e-01,
4.1386023e-01,9.52000e-01,
4.1393349e-01,9.44000e-01,
4.1400674e-01,9.52000e-01,
4.1407999e-01,9.44000e-01,
4.1415325e-01,9.44000e-01,
4.1422650e-01,9.52000e-01,
4.1429976e-01,9.52000e-01,
4.1437301e-01,9.44000e-01,
4.1444626e-01,9.52000e-01,
4.1451952e-01,9.52000e-01,
4.1459277e-01,9.52000e-01,
4.1466603e-01,9.52000e-01,
4.1473928e-01,9.52000e-01,
4.1481254e-01,9.44000e-01,
4.1488579e-01,9.52000e-01,
4.1495904e-01,9.44000e-01,
4.1503230e-01,9.52000e-01,
4.1510555e-01,9.52000e-01,
4.1517881e-01,9.52000e-01,
4.1525206e-01,9.44000e-01,
4.1532531e-01,9.52000e-01,
4.1539857e-01,9.52000e-01,
4.1547182e-01,9.68000e-01,
4.1554508e-01,9.52000e-01,
4.1561833e-01,9.44000e-01,
4.1569158e-01,9.44000e-01,
4.1576484e-01,9.52000e-01,
4.1583809e-01,9.68000e-01,
4.1591135e-01,9.52000e-01,
4.1598460e-01,9.52000e-01,
4.1605785e-01,9.44000e-01,
4.1613111e-01,9.52000e-01,
4.1620436e-01,9.68000e-01,
4.1627762e-01,9.52000e-01,
4.1635087e-01,9.44000e-01,
4.1642413e-01,9.52000e-01,
4.1649738e-01,9.52000e-01,
4.1657063e-01,9.52000e-01,
4.1664389e-01,9.52000e-01,
4.1671714e-01,9.52000e-01,
4.1679040e-01,9.68000e-01,
4.1686365e-01,9.44000e-01,
4.1693690e-01,9.52000e-01,
4.1701016e-01,9.52000e-01,
4.1708341e-01,9.52000e-01,
4.1715667e-01,9.52000e-01,
4.1722992e-01,9.52000e-01,
4.1730317e-01,9.52000e-01,
4.1737643e-01,9.68000e-01,
4.1744968e-01,9.52000e-01,
4.1752294e-01,9.52000e-01,
